,0
42163,7
1365,1
41879,1
9537,8
46913,1
53680,9
202,8
13692,9
64817,8
35331,2
37589,5
43231,4
55584,6
52357,9
3522,7
9799,8
64012,4
7261,3
58080,3
10288,5
5044,9
13369,1
4742,3
13357,6
33818,3
44019,2
7992,7
13950,1
65351,5
715,3
5383,5
8553,4
39558,4
9607,5
64756,8
23855,4
18898,4
60200,3
21928,1
49820,5
8255,1
69752,2
19651,1
10038,9
58115,6
64876,2
16236,1
68896,6
51111,4
13319,7
21938,3
15920,1
51441,7
59817,9
67881,1
57589,4
25837,9
56834,1
40235,9
66569,3
46436,0
59740,7
64818,3
1857,0
8323,0
29681,2
13766,4
24246,9
48185,0
19862,5
25308,7
45944,9
32456,8
26062,5
4987,5
61249,8
67420,2
1420,5
47351,7
22524,2
55613,7
23553,8
67585,6
32187,1
38199,3
45995,3
59401,4
56855,4
58946,3
65226,8
9629,6
39276,7
32208,7
3791,2
35175,0
22404,3
23910,1
61157,4
37565,1
29469,0
54721,7
43823,8
4424,5
15560,9
16583,6
4560,6
18764,2
21294,6
65072,1
53754,6
17822,4
57881,6
5433,3
56468,5
47852,7
15238,5
30146,1
12105,4
63173,6
14975,8
56202,5
24681,0
42634,0
56621,3
4228,4
16791,2
34713,3
23853,9
41843,3
33336,9
65909,6
43259,9
30221,9
58756,5
47290,2
58910,2
68293,3
17798,7
28065,8
12166,1
27005,7
34253,2
8992,1
48967,8
27145,0
2634,7
41104,1
4022,3
15756,6
21530,5
58043,6
1050,4
49507,7
63469,3
64585,9
51186,0
26088,7
14684,7
16942,4
13333,7
31002,2
23926,0
22830,6
19448,7
544,5
63174,4
1887,5
55958,5
27141,4
48938,9
48816,9
64446,6
25839,0
61603,1
49013,0
9502,7
58801,2
13135,0
2477,7
65358,3
8338,3
43970,9
4821,1
58599,0
9080,3
32420,3
39355,8
58317,2
69303,2
19024,9
4115,0
31576,7
6051,9
25158,5
43914,6
12142,0
34968,8
11774,2
19784,2
64868,7
18050,1
8086,4
51820,4
44635,6
67970,6
61616,6
32571,7
40023,6
54719,1
27100,5
33588,6
42838,9
67370,8
26859,0
59081,3
36173,5
45071,9
32390,8
5210,5
17751,8
32253,8
13616,9
45514,6
35627,6
63539,6
12077,4
45181,8
59255,6
13158,7
22166,8
25724,1
9507,1
67784,1
47194,1
10736,4
29633,7
25935,5
18206,2
16587,3
19297,1
36267,6
38019,5
41849,6
6226,1
61365,2
5720,4
10373,5
44693,1
24732,2
10328,3
43383,8
31948,6
49541,9
25704,1
29519,2
49023,5
26167,1
68797,4
28443,7
67805,8
40986,6
46089,1
284,5
27039,7
67965,5
44665,5
47449,5
57412,1
43176,2
34850,2
7590,3
38685,8
19318,5
48252,4
22900,2
41680,4
21571,9
49191,2
47211,4
12195,0
19425,3
22732,5
39266,8
45631,2
24486,6
45484,2
10645,0
23422,8
60306,2
15646,7
60860,6
11030,2
49009,2
33424,8
29572,5
42994,3
68028,9
54985,0
42063,0
61786,4
20563,1
69436,0
7085,7
3413,2
5456,5
65654,7
13482,7
50848,5
58347,4
3532,1
66137,8
62778,4
65517,4
33571,7
35552,1
44317,1
30000,3
35095,4
65237,3
44574,7
46164,4
32998,2
32970,9
64942,5
59631,3
35102,7
13607,3
69220,0
66768,7
60290,8
63295,5
31146,2
25072,8
40185,3
48533,5
48753,8
18749,5
58138,8
55485,3
66415,5
15475,2
67959,6
52390,8
48961,4
61955,8
54101,0
14897,0
22585,8
33135,6
20122,6
38283,3
44615,8
48272,9
44880,8
38663,0
8319,1
40322,0
60117,4
18186,5
1862,3
32835,7
48500,3
33224,1
21694,8
69404,9
54791,4
26012,2
49998,4
47536,7
18189,5
31871,1
31189,7
64989,9
50740,8
55329,7
13137,1
29044,0
31902,7
41074,2
35930,2
29543,6
50964,3
15834,5
13339,4
18085,6
2700,2
44847,2
48771,9
63779,1
32059,5
9112,8
3695,5
32693,0
50582,1
69570,1
37455,1
3963,1
33067,7
46744,7
7587,2
31339,6
7124,4
44371,2
68234,7
34608,9
1228,6
65964,5
34486,0
23643,0
56620,4
38061,2
55139,3
10739,2
964,5
13913,0
30845,9
22129,7
48345,5
7839,2
40735,1
47816,0
1581,3
32846,0
42204,7
31696,2
10953,3
2566,5
59572,2
22586,1
14272,4
20303,4
43328,5
55519,8
29070,8
2183,3
42713,1
1958,7
6886,9
9570,1
56445,4
16763,3
52260,4
40797,0
63359,0
12869,0
21487,3
52440,2
57416,2
6635,6
15770,0
38726,5
62834,8
68883,7
7488,8
43859,7
53163,4
21997,9
10833,6
21306,3
32988,7
44286,8
66657,8
4125,4
32149,9
2788,3
28436,2
31404,3
44853,7
62611,5
58313,0
36139,7
60571,4
57755,2
54396,7
23268,2
18204,7
43922,3
55015,8
31712,7
58825,6
52417,4
67872,8
51401,3
32691,3
65177,7
14415,4
36554,7
57887,0
23363,6
36312,0
58552,8
36115,7
34482,9
46841,2
11423,9
63599,2
31979,5
9933,9
62603,9
64869,1
53940,0
34426,1
69549,1
53536,0
55985,2
62598,8
2583,1
32794,3
25617,2
12951,2
18113,0
56162,6
3971,1
40905,5
2559,9
6180,5
20826,9
42990,8
52890,8
61229,8
2684,2
24172,7
47404,6
48339,8
37703,3
39899,2
42938,3
29730,7
12410,6
37424,9
44801,6
13218,3
47725,3
64886,7
9456,0
66738,4
33101,8
27943,6
42128,4
24324,5
31102,4
9509,2
58778,7
24751,2
23265,3
38052,4
14638,8
60051,3
55507,2
26823,5
50759,5
36102,9
63364,8
53590,5
55300,2
34939,7
60558,9
66334,6
59994,1
33014,9
10687,2
26507,0
22474,3
60994,1
12891,5
5521,8
29157,5
5973,6
56297,3
22623,8
39258,6
48344,9
41387,5
48716,0
22887,5
7426,4
2976,2
43734,9
24043,5
54626,8
12842,1
67318,9
32206,8
27982,0
21310,8
41418,1
67537,0
45563,3
39502,5
56305,3
39513,5
13271,4
40326,5
61880,6
55292,3
11233,3
37141,0
44005,7
50097,8
12268,8
32078,8
56312,2
29833,7
42758,3
24150,8
31477,7
1642,6
3686,4
291,3
46262,2
31986,9
16415,0
26395,7
34853,3
34075,8
65217,2
8429,7
54171,4
26561,3
53132,2
5778,7
15237,0
34533,8
66495,8
46361,7
44658,7
25899,1
20687,3
13292,7
22711,7
44978,2
11932,6
22262,4
53093,4
62185,0
69847,2
61022,5
38662,0
52035,3
54143,1
28890,6
40694,1
30571,3
61896,5
65192,2
35565,1
53976,9
9906,1
31474,8
65830,0
50407,0
12170,6
56435,1
33984,6
67539,2
39590,4
5605,3
34857,5
69012,4
4739,5
4286,1
22584,4
39586,7
55003,7
16088,6
67587,2
31612,6
52847,0
61976,3
47200,1
37206,9
26941,2
31974,6
30139,6
7202,6
51326,8
67190,0
21086,7
34595,1
38221,2
21878,1
46292,0
18408,7
69075,5
34638,1
51471,3
26965,3
12209,1
42284,3
55643,5
38695,6
56859,9
32956,7
14893,8
48168,0
50224,7
6609,1
62090,4
59076,2
571,8
61605,3
47546,8
20846,0
43748,5
67791,0
16615,7
60069,0
53896,1
38416,6
9514,5
64327,0
12583,3
39215,3
17365,0
68186,3
19039,7
60502,5
63411,9
25030,6
65138,8
28387,1
24498,8
67240,5
46341,7
64714,3
20362,3
30144,9
809,1
42813,8
714,2
20247,2
12295,8
44240,3
23124,0
65289,9
12530,4
23612,1
66571,9
19152,2
35980,7
53295,4
5164,5
2221,9
6538,0
34047,7
68856,3
22918,5
41391,3
61475,6
69427,5
47410,4
35455,9
41472,7
52939,3
34946,8
33859,9
2192,0
46823,1
21936,4
65432,5
46780,1
27762,8
11891,9
42286,4
65920,6
69369,2
19417,9
67735,8
46787,5
5589,9
22973,5
39523,7
6632,3
10933,1
65699,1
25985,7
25508,5
39874,0
60673,9
51985,9
55970,9
33162,8
24806,8
47644,1
42812,4
28727,6
3101,4
21901,6
19146,9
44490,2
37575,9
21481,5
51764,5
68581,3
32892,1
53629,7
27384,2
26769,4
50209,9
5725,8
62849,8
2704,7
41527,7
52321,7
30785,8
42401,1
31051,4
24480,0
14535,3
40730,7
62933,6
67972,4
1705,4
68455,7
55451,8
27506,1
21780,0
1382,5
5678,5
55013,9
35911,3
7322,3
58456,5
55352,2
52819,1
9212,2
15693,9
18026,4
54505,8
67928,1
30589,2
62793,8
27792,1
56678,6
22405,0
22360,6
22844,1
18308,4
56267,4
64263,5
51294,7
45041,2
32716,7
54967,0
59505,8
52928,0
54140,3
56425,9
45681,4
28334,1
63494,7
14251,5
41253,8
6120,4
40227,5
14003,8
35253,8
18290,2
14833,7
43192,3
16683,2
26921,9
9904,3
2500,0
4509,2
59576,5
64512,6
10744,7
3668,4
24019,4
54652,6
13790,1
39715,0
5985,2
41633,2
29060,2
42612,0
59416,3
65295,5
6517,6
40698,8
63998,4
52883,9
66403,8
45699,3
26545,0
14525,6
8696,4
13981,4
68937,6
53854,8
30130,3
66567,0
33520,6
50012,3
65708,3
64593,7
30397,8
23486,4
9926,6
68984,7
57641,6
9805,8
45146,0
7286,0
67773,2
58312,5
39487,2
27428,6
26644,3
39866,4
63300,3
12850,7
66647,4
67485,0
61414,9
5406,4
59172,7
20379,4
16318,0
69624,3
17305,1
66606,7
33749,5
30016,4
14864,3
12806,7
56504,3
27774,9
63869,9
9542,2
43418,0
7662,6
39906,0
42174,6
49985,3
36479,7
10462,4
51510,8
19776,1
14822,9
50534,0
29907,0
28898,6
37165,7
51636,7
22546,7
49818,7
38720,2
19668,7
66543,4
36652,8
19078,5
67355,7
3658,8
52734,4
57814,5
59612,8
63308,7
21117,6
14155,6
56476,5
18936,0
46280,3
63950,9
13730,0
55846,1
43206,5
55082,7
2991,8
39280,5
31535,0
63543,4
40472,8
62232,9
14465,2
17977,0
21853,3
57218,6
66454,0
16303,9
45533,7
65398,0
66873,3
30956,6
67923,8
1947,2
30034,0
15933,1
49899,1
23810,3
35061,8
13887,9
24158,6
41280,7
53435,9
17670,6
17410,9
14247,9
12860,2
46079,3
52933,8
42792,2
2535,3
50422,5
40777,8
23545,2
38302,6
29785,3
32803,6
18114,8
13133,6
19564,4
58156,8
57479,7
69387,0
27770,2
52492,1
25573,3
46065,9
55052,7
25960,4
3152,8
54480,2
13899,8
50277,8
33208,3
51114,4
46779,7
33117,4
68795,0
46603,0
5731,1
34030,8
54133,6
5461,0
65279,9
26970,9
4323,9
37039,8
27903,5
45410,6
40558,8
43119,4
59614,4
51691,7
2870,1
45173,4
27543,7
40516,1
44670,9
22416,7
40707,6
10605,3
14262,3
12756,5
502,5
25276,8
36273,1
23083,4
30396,5
22744,0
32007,0
47803,3
57247,3
41158,0
53593,1
43545,6
14059,0
53539,1
66861,4
59022,5
47955,5
66397,1
10291,2
24501,3
58213,9
52562,1
21162,9
40740,2
24844,2
22622,5
48471,6
49278,0
5723,7
24110,8
47050,1
599,7
32976,4
39654,9
36705,3
18535,2
11276,9
10330,3
69800,0
8232,7
34515,1
4147,8
42855,9
66243,7
2703,9
27276,1
43311,6
16471,5
31850,7
42040,1
44532,8
38205,9
38883,5
64403,0
60349,3
26690,2
37525,7
30173,8
14338,8
52478,9
34434,7
65063,4
3993,6
21077,4
10117,2
19654,2
46520,1
13499,9
46928,7
59610,6
66566,2
15543,4
12129,2
39648,9
32989,2
822,9
58795,4
10641,4
26765,6
56315,8
6586,1
19275,8
27574,7
47702,1
50763,7
63068,8
25390,0
12992,0
63956,4
30158,1
40770,1
22121,6
43904,4
48491,6
60598,9
12778,8
50149,4
66452,7
43609,8
46833,2
50565,3
24302,4
29408,2
47665,4
52940,3
64388,6
40949,2
28780,2
61254,1
35018,8
57512,7
63155,4
3139,6
25642,7
54000,5
24592,6
27572,1
53951,9
7907,5
57193,1
34396,3
30253,4
9939,2
62148,4
27152,3
61261,0
33379,6
40798,6
40911,7
51223,8
22285,4
35751,8
1265,5
27204,6
61658,2
8137,7
11829,7
35606,2
56950,0
2316,1
54934,5
51668,8
18059,3
30327,4
19351,8
34860,4
52706,5
62305,3
59479,2
36097,4
31490,0
30107,2
9593,6
39738,4
12332,4
14698,1
55060,5
3794,6
69153,9
23898,6
48298,7
16888,0
37126,9
5025,7
16643,1
58602,3
59886,3
56989,0
33738,9
35583,4
67887,0
29832,6
60364,5
29985,0
48371,0
38568,4
64301,9
40712,7
50144,9
60137,1
27700,2
37202,8
26055,0
67876,2
53158,3
44718,2
25545,8
4554,1
51901,1
57430,1
23062,9
52666,7
57558,0
33733,5
22183,7
7300,8
47237,9
61965,2
15941,8
38945,8
36108,1
68057,0
7636,8
48560,8
52779,7
64646,1
44450,9
65551,7
24541,0
6488,1
36934,9
9151,0
60693,8
38865,0
30587,1
14464,1
34360,6
25406,2
54367,8
60699,3
13425,9
45290,1
65763,2
32118,6
62498,4
26209,3
32827,3
37595,8
25817,7
42452,6
60923,3
6290,5
40286,0
65715,6
9355,3
7391,0
45467,0
48530,9
51654,9
38648,5
11557,9
41119,1
28299,3
45187,7
38173,4
49842,5
24448,3
38495,3
43568,5
60041,7
45634,6
4163,1
60683,3
54234,4
54882,7
2170,8
68122,5
52176,7
68063,6
20578,8
7071,9
6035,4
21426,6
63119,5
29698,2
47189,2
15685,5
43385,9
41709,8
55270,7
37747,4
27870,3
68631,7
58425,7
55257,3
52439,5
28015,1
2843,1
7316,8
12032,8
65501,6
64523,8
58532,0
2422,6
4388,8
45411,7
60371,2
53737,8
50426,7
51587,0
52862,8
421,6
1267,8
3595,5
2694,2
29668,1
27786,3
12238,2
31342,6
35673,4
51771,3
46325,4
7595,5
937,4
21079,5
57910,2
37965,9
5578,3
36516,5
33592,9
32575,0
53254,4
34320,8
21668,2
30460,8
25336,1
2045,1
35852,4
26686,0
56471,1
23746,5
27419,3
19525,7
5804,6
41132,8
32850,3
24601,4
38682,1
24736,9
63845,8
37269,0
29866,4
44375,9
51143,8
15740,7
21943,8
1946,7
26888,2
35504,3
30110,9
37079,0
42028,1
28572,6
63841,4
69915,4
44189,6
68191,6
43329,8
49428,5
26378,3
52050,8
65640,7
56773,9
63311,5
44367,7
60257,8
2424,4
2131,5
50622,6
52074,4
66047,9
10711,8
30124,3
15212,9
49465,8
46752,7
7012,0
63591,5
44037,4
52079,0
52967,1
65547,8
60059,5
503,8
21483,7
19579,3
40327,1
7988,5
12810,6
33808,5
15201,3
41173,4
49799,7
53819,2
24641,8
51809,0
8300,8
5338,8
6386,2
2099,9
65694,6
15272,2
64494,3
11866,6
45287,2
24489,9
69453,4
59828,3
38750,1
27351,4
20180,4
33028,3
69299,9
20970,2
52271,2
2082,0
38476,8
11842,5
26272,7
37669,2
12717,7
19124,8
20371,0
25609,2
45293,8
53275,5
19565,0
62761,0
41288,0
64812,2
61126,7
7914,4
47973,2
10485,7
36341,5
36612,7
46252,8
1020,6
23060,0
8769,4
12167,6
23081,8
10094,9
42273,2
11027,0
15175,1
69231,3
21663,8
43879,1
25836,0
3365,8
65673,0
43483,7
35223,7
30172,8
8390,2
24409,7
13764,0
25759,4
907,2
14268,1
61328,7
40314,1
46272,6
17744,4
68353,2
35848,8
10298,6
27677,1
23226,5
28875,0
13622,6
66663,7
24721,1
66923,0
35377,6
27552,4
38913,7
6214,8
67204,7
16328,2
41308,6
28090,1
61988,1
44431,1
10300,2
62902,1
8342,2
39579,7
46706,9
11311,8
11428,0
32731,6
34422,8
38822,4
40753,9
50245,9
53973,5
58799,5
42516,9
30420,2
13675,3
35867,5
69097,2
9322,0
13157,1
51228,0
54996,3
35916,8
65171,6
3816,8
33095,1
31689,1
54248,3
34558,2
59905,4
44603,0
13264,5
51692,5
49865,6
22236,2
29288,1
38236,4
28962,8
52435,3
14436,9
42489,6
23426,8
19907,4
37659,1
547,6
61017,6
14482,4
50987,2
43917,7
3468,1
52973,4
49788,5
49483,6
13194,9
53802,5
1262,2
4793,0
33083,4
14814,7
49401,6
9115,7
1915,1
33218,4
7260,5
5760,1
45442,0
23040,2
67191,1
39130,6
18229,1
12811,1
30993,2
28384,5
19237,8
56181,0
45277,1
36326,2
39240,3
1237,8
52639,0
39459,7
19320,9
20263,1
66226,3
37964,2
6547,2
15014,3
13891,9
36433,1
33485,0
8900,5
69525,4
556,1
20380,7
40276,1
50764,5
20377,3
47496,3
38783,7
33655,3
50615,5
7582,3
14821,1
19191,2
47667,2
60651,7
8079,7
59366,3
42635,8
35855,7
59953,7
39208,5
27164,9
58913,1
13512,7
21388,7
37972,1
49172,4
15533,3
29218,4
19749,1
42397,8
30311,4
49783,5
45786,3
20264,9
56290,8
26951,1
28222,6
5440,5
49565,9
43659,3
24807,0
52067,8
3345,1
64043,0
2769,2
39587,2
11227,4
61007,8
58217,5
12011,0
8360,3
8629,7
25399,0
13416,7
58491,3
14778,6
57181,7
35077,5
67750,3
55225,5
30401,8
11537,1
64249,1
58177,7
41682,5
63674,8
38718,1
63881,9
46856,3
66993,2
36950,2
23826,2
16551,4
27003,1
50178,8
30596,2
18195,8
68002,9
13115,9
31182,8
69894,7
65560,7
45163,9
12199,6
36380,1
34994,4
1368,0
63804,0
62478,9
12655,9
19144,9
32396,9
25259,5
19887,9
16631,8
24271,3
60801,3
34708,0
63170,0
13427,6
8679,1
62223,4
1374,2
47552,0
28392,3
11870,6
12155,6
25460,0
68487,5
37488,8
1872,3
35500,5
20929,0
23043,3
33831,0
11282,6
31560,7
23234,9
55693,7
68486,8
61036,2
40320,0
58593,8
43143,7
46027,3
18132,0
64202,5
64168,1
6228,0
53455,2
23492,1
44855,9
15772,8
42076,8
12738,9
11685,4
35196,7
41703,6
53573,0
26238,1
43410,8
22447,9
22045,1
24585,6
34236,8
55416,4
11125,7
27819,8
35411,6
32195,7
46613,4
31594,7
53564,4
761,8
6116,1
67864,9
47364,7
59314,9
53124,0
61561,4
4205,4
9091,4
4198,6
4479,7
30741,6
45869,9
57634,0
9144,6
68466,8
63962,3
13987,4
21645,9
45260,3
2005,6
16217,0
15316,1
24998,9
42331,8
48374,5
62043,4
32740,7
49208,0
17490,7
62277,1
36794,1
12568,0
44848,3
12554,0
39093,0
21459,7
33488,2
6393,6
16477,9
35763,9
16879,6
49324,3
38573,0
37962,8
28941,9
22857,0
54521,4
66922,6
22604,8
56863,6
8583,4
38806,1
56987,9
48739,8
2332,2
19070,1
28577,2
3423,7
14284,7
45160,5
43559,8
66268,4
15050,8
1546,4
37602,7
55959,8
25720,5
50985,5
42346,4
2667,1
48678,7
53166,9
27546,7
33786,3
39646,1
30451,8
3608,4
9874,0
60432,4
67366,4
45940,3
65852,5
65997,5
11503,2
21910,0
65223,5
8674,9
19046,8
30926,0
44215,5
5274,6
15451,1
24318,5
601,9
46510,2
35736,6
8214,7
64258,4
68584,2
50275,6
39840,2
2859,4
49980,7
34684,3
16793,3
69703,2
32194,3
16257,5
3827,9
19734,3
52950,8
11888,0
24520,2
31939,9
10433,4
23523,1
61702,8
6508,8
32227,3
15569,2
52937,7
23808,5
16090,9
4054,6
53200,5
55757,6
44204,6
2790,2
19139,1
6309,3
45696,3
617,7
22972,1
52920,4
24002,8
15684,1
16605,4
19374,5
55733,8
68391,7
25775,7
43392,9
43905,1
23501,1
43026,4
40601,4
60848,1
21865,5
53103,1
32697,5
63915,4
68705,9
36542,3
31830,0
57064,0
24144,3
488,6
5474,8
69953,6
7888,5
64109,3
34920,9
20311,7
20810,1
15987,9
40330,9
50712,4
29843,6
38036,2
48441,1
48385,3
69643,1
6741,9
59151,3
63544,4
16640,0
51198,7
19637,4
24698,0
27284,1
64689,5
52867,1
36189,3
69827,8
22066,1
38217,5
20521,8
44792,1
12444,8
66374,1
27134,6
54125,2
2862,6
50545,3
1649,2
40270,9
24791,8
9530,0
62830,6
13531,3
19720,8
32541,0
40086,1
13225,3
53917,0
45115,0
14954,7
68141,4
8048,3
54464,0
10078,2
46559,6
49182,9
327,3
7332,3
30370,0
14052,0
17865,4
62329,0
33954,5
25178,5
50315,2
53400,8
16856,4
10920,2
38918,1
5372,8
8267,7
40964,5
8681,0
9300,3
7228,8
34977,0
53989,2
25106,3
50107,3
25324,1
17882,7
62025,3
5937,9
6323,4
17645,5
54002,5
32205,6
31181,1
7405,8
35127,9
42559,0
45229,1
58962,2
16860,8
68919,8
41715,1
63968,5
20432,2
7536,1
64739,0
52297,6
259,5
10911,7
39883,6
14346,1
44723,0
16769,6
721,6
22812,1
3537,6
3147,2
67857,2
56198,3
62342,9
16719,4
42890,9
2701,7
65262,9
21031,1
21627,4
29018,9
45596,0
53668,2
29487,5
56499,5
13707,3
3361,5
24934,6
12624,7
19061,0
25394,1
10864,7
14550,2
40849,6
63056,9
30059,4
39888,1
65496,7
64621,3
10811,5
63720,7
47182,7
4588,0
18286,1
65427,2
50002,6
4941,5
3671,6
65308,2
60323,3
30475,1
59396,2
51194,9
4685,1
6505,2
35521,8
20013,6
43985,5
45788,4
68393,3
29865,9
27994,8
58512,2
23009,0
10932,7
67761,6
48193,3
44051,3
57243,1
33428,1
57092,0
44053,4
47380,3
66794,3
18336,6
14378,2
26414,8
29415,3
46969,8
8373,1
61255,9
63060,9
28194,9
19248,2
51419,2
13434,2
46430,0
12452,6
20997,9
57652,7
9971,0
18734,7
14185,4
47141,1
38280,5
5156,2
57109,1
39706,3
37982,6
49049,6
44506,5
28037,3
39783,4
23570,7
62538,9
37391,9
18697,9
20387,8
10507,9
61931,5
7404,1
6625,9
14819,2
67896,1
11194,9
15148,1
18837,0
57031,8
22406,9
51733,0
14852,2
57360,6
27451,2
4843,2
30123,0
6575,1
23547,3
62107,8
36240,1
47592,3
21318,7
58558,3
59609,5
6634,9
32669,4
48097,9
21169,7
13211,0
27488,8
3967,9
17619,6
17799,9
60897,5
55321,3
26620,0
52288,0
24130,8
60056,4
34348,4
47250,5
7676,9
18720,7
42871,0
3877,4
32859,1
21990,1
53594,1
33598,5
51497,6
57984,8
48630,6
67484,3
11323,4
10479,0
57354,4
53332,3
60258,2
11544,3
29316,5
38978,4
43043,3
55181,4
10701,5
69478,5
13725,1
37976,9
8838,0
51277,1
32689,3
22453,0
52548,2
35284,6
31847,8
4354,7
25332,2
38022,6
66246,2
67138,1
61546,2
5022,7
23511,1
32436,6
14512,5
14437,6
3302,9
51477,7
51665,8
58617,0
5848,6
56130,6
62809,8
5339,9
12540,5
63336,5
59278,5
2751,3
60894,3
1363,0
14062,8
28063,1
50595,6
13892,1
55704,2
65872,1
11522,1
55908,5
61086,9
34117,6
3553,2
46992,0
4637,8
13460,5
55166,6
18927,2
13903,1
9651,8
27968,9
27380,0
31006,4
42736,8
62745,3
58807,6
48148,9
3274,2
15288,0
62062,6
68677,6
4814,8
65648,8
42774,4
54442,5
6503,8
65119,2
67377,9
33033,5
4433,4
43653,1
21355,0
56842,8
16805,1
22413,3
15640,8
27513,8
31583,4
59823,5
3301,5
51494,5
13722,2
31238,1
46184,3
35707,5
5202,0
66099,0
3233,3
59414,1
65905,8
61512,9
24868,3
42789,2
56736,6
68890,6
4909,8
63760,9
46382,6
43960,0
5505,0
64544,4
39314,7
1809,3
69704,0
53812,5
51844,5
47104,5
60094,1
64064,7
43825,9
66356,1
22635,2
29080,1
12911,2
24586,8
12326,3
24325,7
32476,3
46703,0
61937,6
5353,0
7756,9
60196,1
5905,0
18223,4
41562,9
15309,9
44253,5
27541,3
51747,8
254,3
33360,9
969,7
67123,1
33602,5
14220,4
62636,8
16086,1
48531,2
1355,9
37880,2
51306,7
12017,3
61769,3
58822,3
9142,0
40121,3
10341,9
22307,3
48853,4
18404,5
18447,6
28057,5
27011,1
39456,8
22788,1
38472,6
49680,1
42380,1
37931,6
69310,0
34261,1
69914,3
52031,1
31686,6
57571,1
42357,4
18220,6
49418,6
23229,2
6356,1
24529,0
66946,9
59955,3
29895,0
12366,2
10461,7
32640,2
63254,6
51908,1
9993,4
461,4
19089,5
14987,8
33993,5
35234,4
48755,0
43635,2
69962,0
24707,1
50999,7
14947,4
49100,5
7304,7
67760,7
62542,6
56778,0
31547,7
35502,0
35251,8
18930,2
61824,2
16909,2
33796,7
45092,1
17359,7
29136,6
10387,9
14135,3
48169,6
18580,8
9482,3
59424,7
50049,4
27945,7
33996,7
17022,1
21777,4
12719,8
31716,0
5850,1
19040,6
61462,2
16592,5
31219,7
41356,3
23135,4
3311,9
1083,9
68301,8
42948,6
12302,2
6944,2
54727,3
61523,8
53090,8
44879,6
66018,8
2288,2
59607,2
56089,1
1595,2
50487,2
14979,5
36088,7
31188,2
69407,1
19918,1
9033,5
15430,8
37971,7
43895,2
25681,7
42541,6
51944,4
66966,6
26968,1
40682,1
8964,4
54992,4
15091,8
14468,2
5391,9
68673,2
24225,0
6952,8
59973,9
58427,1
64165,8
22158,1
11959,6
55383,3
60617,7
17830,7
11654,0
18616,7
13165,5
48376,4
50234,7
64613,3
68150,9
44449,0
67977,2
51071,4
54919,8
26878,3
50958,0
15973,8
64069,1
52574,2
61211,1
58554,6
35975,5
18703,0
6353,8
55245,6
19125,6
45109,8
42824,7
45960,0
45425,6
67589,4
28243,4
15808,7
27138,2
28340,5
40499,9
10957,2
68006,9
54313,0
3399,4
42680,5
5834,1
23148,6
61338,1
45738,8
66980,9
46495,8
19598,1
13805,9
30437,9
40916,7
43915,0
65541,2
55164,5
69698,6
12271,6
13052,4
63764,0
31794,2
66441,7
35949,3
63705,8
32308,4
69059,3
53401,0
30036,6
54510,5
4281,3
40615,1
43232,1
54114,7
3894,7
55272,8
15383,0
3616,8
61226,7
34511,0
69362,9
12735,6
15441,6
44320,8
4950,1
25896,3
60958,3
41079,4
2039,1
18128,6
43287,3
25746,3
21629,5
53578,6
56033,5
27539,5
51970,3
12394,1
13530,9
36269,0
12734,1
26409,1
31270,6
19526,1
5217,4
12164,8
55635,1
29948,7
55999,3
69124,1
44969,3
66343,8
41517,6
32992,5
28999,8
51708,9
44617,6
21521,0
53324,9
43409,5
16291,3
53488,3
67684,6
26770,2
42981,0
168,7
11817,5
28554,6
27524,8
63579,3
62534,3
66179,6
27995,8
4696,1
58086,3
38588,8
49424,5
19518,3
25257,3
18007,3
22943,3
40289,2
66383,0
28285,2
62625,2
6091,7
57122,6
42343,3
50667,1
57988,8
7344,2
31599,8
57607,1
50674,2
59978,3
48241,7
54944,9
23066,5
67014,1
25035,6
10194,2
62430,8
23007,5
48914,7
1665,1
50148,3
4371,2
61418,9
61632,6
13684,7
49774,0
61595,7
57780,1
33527,7
26197,0
47205,0
45961,1
29595,7
17585,0
49566,3
4284,0
28111,3
40213,8
49599,9
26989,3
32141,5
12675,4
56814,7
34746,2
59221,9
33723,0
11456,5
45713,6
28964,1
18721,6
32995,8
31068,2
41180,8
27728,7
24361,5
4317,7
18912,1
2420,4
58168,8
45074,9
12368,9
64194,4
37220,0
55293,8
50280,6
45250,5
27660,2
66475,4
28770,5
56376,4
33843,0
16099,7
28973,0
36590,6
25973,5
5312,7
48964,9
50527,2
43819,4
15432,4
43517,3
9028,5
50634,8
33604,6
16037,4
23138,2
56306,5
19757,9
4734,7
56546,7
32050,6
64083,7
42980,0
69329,5
46663,2
25195,8
66438,1
19300,9
14870,1
17495,5
49682,5
69364,6
49858,4
21472,4
10624,1
61057,4
57355,8
17383,7
8638,6
66286,0
58666,8
38586,7
67107,9
36489,8
65026,9
65526,0
35637,7
34162,1
4715,1
65147,0
5120,0
10555,1
26817,2
25094,3
66098,7
20469,6
68609,8
62742,9
36543,2
28869,7
42592,7
51538,6
6602,6
52239,9
7445,7
26730,9
42077,7
29228,4
52818,3
23003,1
62306,4
635,5
20428,5
1713,8
21437,7
39721,3
6495,8
27955,4
53479,5
52878,1
46896,0
18317,8
16385,1
31965,4
35687,6
48626,3
24838,1
46114,0
54688,7
26165,3
44260,2
44614,0
61163,4
34845,3
64306,3
42936,2
4599,2
66955,8
37640,4
24873,7
21432,8
49981,3
6918,9
57228,4
69720,6
61918,0
41766,2
6785,1
64277,3
27087,9
32655,7
